t,sin,cos,tan
3.83,-0.87630668,0.481753674,-1.818993247
3.831,-0.873262455,0.487250126,-1.792226228
3.832,-0.870183755,0.492727342,-1.766055344
3.833,-0.867070701,0.498185105,-1.740458901
3.834,-0.863923417,0.503623202,-1.715416237
3.835,-0.860742027,0.509041416,-1.690907656
3.836,-0.857526656,0.514439534,-1.666914379
3.837,-0.854277432,0.519817343,-1.643418489
3.838,-0.850994482,0.52517463,-1.620402878
3.839,-0.847677936,0.530511184,-1.597851207
3.84,-0.844327926,0.535826795,-1.57574786
3.841,-0.840944582,0.541121252,-1.554077906
3.842,-0.83752804,0.546394347,-1.53282706
3.843,-0.834078434,0.551645871,-1.51198165
3.844,-0.830595899,0.556875616,-1.491528583
3.845,-0.827080574,0.562083378,-1.471455316
3.846,-0.823532598,0.567268949,-1.451749825
3.847,-0.819952109,0.572432126,-1.432400581
3.848,-0.816339251,0.577572703,-1.413396523
3.849,-0.812694164,0.58269048,-1.394727034
3.85,-0.809016994,0.587785252,-1.37638192
3.851,-0.805307886,0.59285682,-1.35835139
3.852,-0.801566985,0.597904983,-1.340626032
3.853,-0.79779444,0.602929542,-1.323196799
3.854,-0.793990399,0.607930298,-1.30605499
3.855,-0.790155012,0.612907054,-1.289192232
3.856,-0.786288432,0.617859613,-1.272600467
3.857,-0.782390811,0.62278778,-1.256271936
3.858,-0.778462302,0.627691361,-1.240199164
3.859,-0.77450306,0.632570162,-1.22437495
3.86,-0.770513243,0.63742399,-1.20879235
3.861,-0.766493007,0.642252653,-1.193444672
3.862,-0.762442511,0.647055962,-1.178325456
3.863,-0.758361915,0.651833725,-1.163428472
3.864,-0.754251381,0.656585756,-1.148747706
3.865,-0.75011107,0.661311865,-1.134277349
3.866,-0.745941145,0.666011867,-1.120011792
3.867,-0.741741773,0.670685577,-1.105945615
3.868,-0.737513117,0.675332808,-1.09207358
3.869,-0.733255346,0.679953379,-1.078390621
3.87,-0.728968627,0.684547106,-1.06489184
3.871,-0.72465313,0.689113808,-1.0515725
3.872,-0.720309025,0.693653306,-1.038428014
3.873,-0.715936483,0.698165419,-1.025453945
3.874,-0.711535677,0.70264997,-1.012645994
3.875,-0.707106781,0.707106781,-1
3.876,-0.70264997,0.711535677,-0.98751193
3.877,-0.698165419,0.715936483,-0.975177876
3.878,-0.693653306,0.720309025,-0.962994051
3.879,-0.689113808,0.72465313,-0.950956782
3.88,-0.684547106,0.728968627,-0.939062506
3.881,-0.679953379,0.733255346,-0.927307768
3.882,-0.675332808,0.737513117,-0.915689216
3.883,-0.670685577,0.741741773,-0.904203594
3.884,-0.666011867,0.745941145,-0.892847742
3.885,-0.661311865,0.75011107,-0.881618592
3.886,-0.656585756,0.754251381,-0.870513164
3.887,-0.651833725,0.758361915,-0.85952856
3.888,-0.647055962,0.762442511,-0.848661968
3.889,-0.642252653,0.766493007,-0.83791065
3.89,-0.63742399,0.770513243,-0.827271946
3.891,-0.632570162,0.77450306,-0.81674327
3.892,-0.627691361,0.778462302,-0.806322105
3.893,-0.62278778,0.782390811,-0.796006001
3.894,-0.617859613,0.786288432,-0.785792577
3.895,-0.612907054,0.790155012,-0.775679511
3.896,-0.607930298,0.793990399,-0.765664545
3.897,-0.602929542,0.79779444,-0.75574548
3.898,-0.597904983,0.801566985,-0.745920172
3.899,-0.59285682,0.805307886,-0.736186533
3.9,-0.587785252,0.809016994,-0.726542528
3.901,-0.58269048,0.812694164,-0.716986174
3.902,-0.577572703,0.816339251,-0.707515537
3.903,-0.572432126,0.819952109,-0.698128731
3.904,-0.567268949,0.823532598,-0.688823916
3.905,-0.562083378,0.827080574,-0.679599298
3.906,-0.556875616,0.830595899,-0.670453125
3.907,-0.551645871,0.834078434,-0.661383688
3.908,-0.546394347,0.83752804,-0.652389318
3.909,-0.541121252,0.840944582,-0.643468385
3.91,-0.535826795,0.844327926,-0.634619298
3.911,-0.530511184,0.847677936,-0.625840501
3.912,-0.52517463,0.850994482,-0.617130476
3.913,-0.519817343,0.854277432,-0.608487739
3.914,-0.514439534,0.857526656,-0.599910837
3.915,-0.509041416,0.860742027,-0.591398351
3.916,-0.503623202,0.863923417,-0.582948895
3.917,-0.498185105,0.867070701,-0.574561111
3.918,-0.492727342,0.870183755,-0.566233671
3.919,-0.487250126,0.873262455,-0.557965275
3.92,-0.481753674,0.87630668,-0.549754652
3.921,-0.476238204,0.87931631,-0.541600557
3.922,-0.470703932,0.882291226,-0.533501771
3.923,-0.465151078,0.885231311,-0.5254571
3.924,-0.459579861,0.888136449,-0.517465375
3.925,-0.4539905,0.891006524,-0.509525449
3.926,-0.448383216,0.893841424,-0.501636201
3.927,-0.442758231,0.896641037,-0.493796528
3.928,-0.437115767,0.899405252,-0.486005353
3.929,-0.431456046,0.902133959,-0.478261616
3.93,-0.425779292,0.904827052,-0.470564281
3.931,-0.420085728,0.907484425,-0.462912329
3.932,-0.414375581,0.910105971,-0.45530476
3.933,-0.408649075,0.912691587,-0.447740595
3.934,-0.402906436,0.915241173,-0.440218871
3.935,-0.397147891,0.917754626,-0.432738642
3.936,-0.391373667,0.920231847,-0.425298981
3.937,-0.385583992,0.92267274,-0.417898975
3.938,-0.379779096,0.925077207,-0.410537729
3.939,-0.373959206,0.927445153,-0.403214362
3.94,-0.368124553,0.929776486,-0.395928009
3.941,-0.362275367,0.932071112,-0.388677819
3.942,-0.356411879,0.934328942,-0.381462954
3.943,-0.35053432,0.936549887,-0.374282593
3.944,-0.344642923,0.938733858,-0.367135925
3.945,-0.33873792,0.940880769,-0.360022153
3.946,-0.332819545,0.942990536,-0.352940493
3.947,-0.32688803,0.945063075,-0.345890172
3.948,-0.32094361,0.947098305,-0.33887043
3.949,-0.31498652,0.949096145,-0.331880517
3.95,-0.309016994,0.951056516,-0.324919696
3.951,-0.30303527,0.952979342,-0.317987239
3.952,-0.297041582,0.954864545,-0.311082429
3.953,-0.291036167,0.956712052,-0.304204558
3.954,-0.285019262,0.958521789,-0.29735293
3.955,-0.278991106,0.960293686,-0.290526857
3.956,-0.272951936,0.962027672,-0.283725659
3.957,-0.266901989,0.963723678,-0.276948668
3.958,-0.260841506,0.965381639,-0.270195222
3.959,-0.254770726,0.967001488,-0.263464668
3.96,-0.248689887,0.968583161,-0.25675636
3.961,-0.242599231,0.970126596,-0.250069663
3.962,-0.236498997,0.971631733,-0.243403945
3.963,-0.230389427,0.973098511,-0.236758585
3.964,-0.224270761,0.974526873,-0.230132967
3.965,-0.218143241,0.975916762,-0.223526483
3.966,-0.21200711,0.977268124,-0.21693853
3.967,-0.205862609,0.978580904,-0.210368512
3.968,-0.199709981,0.979855052,-0.20381584
3.969,-0.193549468,0.981090517,-0.197279929
3.97,-0.187381315,0.982287251,-0.190760202
3.971,-0.181205764,0.983445205,-0.184256085
3.972,-0.175023059,0.984564335,-0.177767011
3.973,-0.168833445,0.985644595,-0.171292417
3.974,-0.162637165,0.986685944,-0.164831744
3.975,-0.156434465,0.987688341,-0.15838444
3.976,-0.150225589,0.988651745,-0.151949956
3.977,-0.144010783,0.989576119,-0.145527747
3.978,-0.137790291,0.990461426,-0.139117271
3.979,-0.131564359,0.991307631,-0.132717993
3.98,-0.125333234,0.992114701,-0.126329378
3.981,-0.11909716,0.992882605,-0.119950898
3.982,-0.112856385,0.993611311,-0.113582025
3.983,-0.106611154,0.99430079,-0.107222236
3.984,-0.100361715,0.994951017,-0.100871011
3.985,-0.094108313,0.995561965,-0.094527831
3.986,-0.087851197,0.996133609,-0.088192182
3.987,-0.081590612,0.996665928,-0.081863551
3.988,-0.075326806,0.9971589,-0.075541426
3.989,-0.069060026,0.997612506,-0.069225301
3.99,-0.06279052,0.998026728,-0.062914667
3.991,-0.056518534,0.99840155,-0.056609021
3.992,-0.050244318,0.998736957,-0.050307859
3.993,-0.043968118,0.999032935,-0.04401068
3.994,-0.037690183,0.999289473,-0.037716982
3.995,-0.031410759,0.99950656,-0.031426266
3.996,-0.025130095,0.999684189,-0.025138034
3.997,-0.01884844,0.999822352,-0.018851789
3.998,-0.01256604,0.999921044,-0.012567032
3.999,-0.006283144,0.999980261,-0.006283268
4,-9.80E-16,1,-9.80E-16
4.001,0.006283144,0.999980261,0.006283268
4.002,0.01256604,0.999921044,0.012567032
4.003,0.01884844,0.999822352,0.018851789
4.004,0.025130095,0.999684189,0.025138034
4.005,0.031410759,0.99950656,0.031426266
4.006,0.037690183,0.999289473,0.037716982
4.007,0.043968118,0.999032935,0.04401068
4.008,0.050244318,0.998736957,0.050307859
4.009,0.056518534,0.99840155,0.056609021
4.01,0.06279052,0.998026728,0.062914667
4.011,0.069060026,0.997612506,0.069225301
4.012,0.075326806,0.9971589,0.075541426
4.013,0.081590612,0.996665928,0.081863551
4.014,0.087851197,0.996133609,0.088192182
4.015,0.094108313,0.995561965,0.094527831
4.016,0.100361715,0.994951017,0.100871011
4.017,0.106611154,0.99430079,0.107222236
4.018,0.112856385,0.993611311,0.113582025
4.019,0.11909716,0.992882605,0.119950898
4.02,0.125333234,0.992114701,0.126329378
4.021,0.131564359,0.991307631,0.132717993
4.022,0.137790291,0.990461426,0.139117271
4.023,0.144010783,0.989576119,0.145527747
4.024,0.150225589,0.988651745,0.151949956
4.025,0.156434465,0.987688341,0.15838444
4.026,0.162637165,0.986685944,0.164831744
4.027,0.168833445,0.985644595,0.171292417
4.028,0.175023059,0.984564335,0.177767011
4.029,0.181205764,0.983445205,0.184256085
4.03,0.187381315,0.982287251,0.190760202
4.031,0.193549468,0.981090517,0.197279929
4.032,0.199709981,0.979855052,0.20381584
4.033,0.205862609,0.978580904,0.210368512
4.034,0.21200711,0.977268124,0.21693853
4.035,0.218143241,0.975916762,0.223526483
4.036,0.224270761,0.974526873,0.230132967
4.037,0.230389427,0.973098511,0.236758585
4.038,0.236498997,0.971631733,0.243403945
4.039,0.242599231,0.970126596,0.250069663
4.04,0.248689887,0.968583161,0.25675636
4.041,0.254770726,0.967001488,0.263464668
4.042,0.260841506,0.965381639,0.270195222
4.043,0.266901989,0.963723678,0.276948668
4.044,0.272951936,0.962027672,0.283725659
4.045,0.278991106,0.960293686,0.290526857
4.046,0.285019262,0.958521789,0.29735293
4.047,0.291036167,0.956712052,0.304204558
4.048,0.297041582,0.954864545,0.311082429
4.049,0.30303527,0.952979342,0.317987239
4.05,0.309016994,0.951056516,0.324919696
4.051,0.31498652,0.949096145,0.331880517
4.052,0.32094361,0.947098305,0.33887043
4.053,0.32688803,0.945063075,0.345890172
4.054,0.332819545,0.942990536,0.352940493
4.055,0.33873792,0.940880769,0.360022153
4.056,0.344642923,0.938733858,0.367135925
4.057,0.35053432,0.936549887,0.374282593
4.058,0.356411879,0.934328942,0.381462954
4.059,0.362275367,0.932071112,0.388677819
4.06,0.368124553,0.929776486,0.395928009
4.061,0.373959206,0.927445153,0.403214362
4.062,0.379779096,0.925077207,0.410537729
4.063,0.385583992,0.92267274,0.417898975
4.064,0.391373667,0.920231847,0.425298981
4.065,0.397147891,0.917754626,0.432738642
4.066,0.402906436,0.915241173,0.440218871
4.067,0.408649075,0.912691587,0.447740595
4.068,0.414375581,0.910105971,0.45530476
4.069,0.420085728,0.907484425,0.462912329
4.07,0.425779292,0.904827052,0.470564281
4.071,0.431456046,0.902133959,0.478261616
4.072,0.437115767,0.899405252,0.486005353
4.073,0.442758231,0.896641037,0.493796528
4.074,0.448383216,0.893841424,0.501636201
4.075,0.4539905,0.891006524,0.509525449
4.076,0.459579861,0.888136449,0.517465375
4.077,0.465151078,0.885231311,0.5254571
4.078,0.470703932,0.882291226,0.533501771
4.079,0.476238204,0.87931631,0.541600557
4.08,0.481753674,0.87630668,0.549754652
4.081,0.487250126,0.873262455,0.557965275
4.082,0.492727342,0.870183755,0.566233671
4.083,0.498185105,0.867070701,0.574561111
4.084,0.503623202,0.863923417,0.582948895
4.085,0.509041416,0.860742027,0.591398351
4.086,0.514439534,0.857526656,0.599910837
4.087,0.519817343,0.854277432,0.608487739
4.088,0.52517463,0.850994482,0.617130476
4.089,0.530511184,0.847677936,0.625840501
4.09,0.535826795,0.844327926,0.634619298
4.091,0.541121252,0.840944582,0.643468385
4.092,0.546394347,0.83752804,0.652389318
4.093,0.551645871,0.834078434,0.661383688
4.094,0.556875616,0.830595899,0.670453125
4.095,0.562083378,0.827080574,0.679599298
4.096,0.567268949,0.823532598,0.688823916
4.097,0.572432126,0.819952109,0.698128731
4.098,0.577572703,0.816339251,0.707515537
4.099,0.58269048,0.812694164,0.716986174
4.1,0.587785252,0.809016994,0.726542528
4.101,0.59285682,0.805307886,0.736186533
4.102,0.597904983,0.801566985,0.745920172
4.103,0.602929542,0.79779444,0.75574548
4.104,0.607930298,0.793990399,0.765664545
4.105,0.612907054,0.790155012,0.775679511
4.106,0.617859613,0.786288432,0.785792577
4.107,0.62278778,0.782390811,0.796006001
4.108,0.627691361,0.778462302,0.806322105
4.109,0.632570162,0.77450306,0.81674327
4.11,0.63742399,0.770513243,0.827271946
4.111,0.642252653,0.766493007,0.83791065
4.112,0.647055962,0.762442511,0.848661968
4.113,0.651833725,0.758361915,0.85952856
4.114,0.656585756,0.754251381,0.870513164
4.115,0.661311865,0.75011107,0.881618592
4.116,0.666011867,0.745941145,0.892847742
4.117,0.670685577,0.741741773,0.904203594
4.118,0.675332808,0.737513117,0.915689216
4.119,0.679953379,0.733255346,0.927307768
4.12,0.684547106,0.728968627,0.939062506
4.121,0.689113808,0.72465313,0.950956782
4.122,0.693653306,0.720309025,0.962994051
4.123,0.698165419,0.715936483,0.975177876
4.124,0.70264997,0.711535677,0.98751193
4.125,0.707106781,0.707106781,1
4.126,0.711535677,0.70264997,1.012645994
4.127,0.715936483,0.698165419,1.025453945
4.128,0.720309025,0.693653306,1.038428014
4.129,0.72465313,0.689113808,1.0515725
4.13,0.728968627,0.684547106,1.06489184
4.131,0.733255346,0.679953379,1.078390621
4.132,0.737513117,0.675332808,1.09207358
4.133,0.741741773,0.670685577,1.105945615
4.134,0.745941145,0.666011867,1.120011792
4.135,0.75011107,0.661311865,1.134277349
4.136,0.754251381,0.656585756,1.148747706
4.137,0.758361915,0.651833725,1.163428472
4.138,0.762442511,0.647055962,1.178325456
4.139,0.766493007,0.642252653,1.193444672
4.14,0.770513243,0.63742399,1.20879235
4.141,0.77450306,0.632570162,1.22437495
4.142,0.778462302,0.627691361,1.240199164
4.143,0.782390811,0.62278778,1.256271936
4.144,0.786288432,0.617859613,1.272600467
4.145,0.790155012,0.612907054,1.289192232
4.146,0.793990399,0.607930298,1.30605499
4.147,0.79779444,0.602929542,1.323196799
4.148,0.801566985,0.597904983,1.340626032
4.149,0.805307886,0.59285682,1.35835139
4.15,0.809016994,0.587785252,1.37638192
4.151,0.812694164,0.58269048,1.394727034
4.152,0.816339251,0.577572703,1.413396523
4.153,0.819952109,0.572432126,1.432400581
4.154,0.823532598,0.567268949,1.451749825
4.155,0.827080574,0.562083378,1.471455316
4.156,0.830595899,0.556875616,1.491528583
4.157,0.834078434,0.551645871,1.51198165
4.158,0.83752804,0.546394347,1.53282706
4.159,0.840944582,0.541121252,1.554077906
4.16,0.844327926,0.535826795,1.57574786
4.161,0.847677936,0.530511184,1.597851207
4.162,0.850994482,0.52517463,1.620402878
4.163,0.854277432,0.519817343,1.643418489
4.164,0.857526656,0.514439534,1.666914379
4.165,0.860742027,0.509041416,1.690907656
4.166,0.863923417,0.503623202,1.715416237
4.167,0.867070701,0.498185105,1.740458901
4.168,0.870183755,0.492727342,1.766055344
4.169,0.873262455,0.487250126,1.792226228
4.17,0.87630668,0.481753674,1.818993247
4.171,0.87931631,0.476238204,1.846379193
4.172,0.882291226,0.470703932,1.874408022
4.173,0.885231311,0.465151078,1.903104933
4.174,0.888136449,0.459579861,1.932496449
4.175,0.891006524,0.4539905,1.962610506
4.176,0.893841424,0.448383216,1.993476544
4.177,0.896641037,0.442758231,2.025125619
4.178,0.899405252,0.437115767,2.057590506
4.179,0.902133959,0.431456046,2.090905826
4.18,0.904827052,0.425779292,2.125108173
4.181,0.907484425,0.420085728,2.160236264
4.182,0.910105971,0.414375581,2.196331088
4.183,0.912691587,0.408649075,2.23343608
4.184,0.915241173,0.402906436,2.271597303
4.185,0.917754626,0.397147891,2.310863654
4.186,0.920231847,0.391373667,2.351287083
4.187,0.92267274,0.385583992,2.392922835
4.188,0.925077207,0.379779096,2.435829717
4.189,0.927445153,0.373959206,2.48007039
4.19,0.929776486,0.368124553,2.525711689
4.191,0.932071112,0.362275367,2.572824978
4.192,0.934328942,0.356411879,2.621486539
4.193,0.936549887,0.35053432,2.671778005
4.194,0.938733858,0.344642923,2.723786837
4.195,0.940880769,0.33873792,2.777606854
4.196,0.942990536,0.332819545,2.833338821
4.197,0.945063075,0.32688803,2.891091106
4.198,0.947098305,0.32094361,2.950980409
4.199,0.949096145,0.31498652,3.013132581
4.2,0.951056516,0.309016994,3.077683537
4.201,0.952979342,0.30303527,3.144780285
4.202,0.954864545,0.297041582,3.214582079
4.203,0.956712052,0.291036167,3.287261724
4.204,0.958521789,0.285019262,3.36300705
4.205,0.960293686,0.278991106,3.442022577
4.206,0.962027672,0.272951936,3.524531415
4.207,0.963723678,0.266901989,3.610777427
4.208,0.965381639,0.260841506,3.701027695
4.209,0.967001488,0.254770726,3.795575356
4.21,0.968583161,0.248689887,3.894742855
4.211,0.970126596,0.242599231,3.998885707
4.212,0.971631733,0.236498997,4.108396844
4.213,0.973098511,0.230389427,4.223711674
4.214,0.974526873,0.224270761,4.34531398
4.215,0.975916762,0.218143241,4.473742829
4.216,0.977268124,0.21200711,4.609600706
4.217,0.978580904,0.205862609,4.753563118
4.218,0.979855052,0.199709981,4.906390005
4.219,0.981090517,0.193549468,5.068939364
4.22,0.982287251,0.187381315,5.242183581
4.221,0.983445205,0.181205764,5.427229164
4.222,0.984564335,0.175023059,5.625340685
4.223,0.985644595,0.168833445,5.837970059
4.224,0.986685944,0.162637165,6.066792563
4.225,0.987688341,0.156434465,6.313751515
4.226,0.988651745,0.150225589,6.581114113
4.227,0.989576119,0.144010783,6.871541846
4.228,0.990461426,0.137790291,7.188180102
4.229,0.991307631,0.131564359,7.534773383
4.23,0.992114701,0.125333234,7.915815088
4.231,0.992882605,0.11909716,8.336744586
4.232,0.993611311,0.112856385,8.804209985
4.233,0.99430079,0.106611154,9.326423648
4.234,0.994951017,0.100361715,9.913651022
4.235,0.995561965,0.094108313,10.57889499
4.236,0.996133609,0.087851197,11.33887355
4.237,0.996665928,0.081590612,12.21544868
4.238,0.9971589,0.075326806,13.23776965
4.239,0.997612506,0.069060026,14.4455855
4.24,0.998026728,0.06279052,15.89454484
4.241,0.99840155,0.056518534,17.66502899
4.242,0.998736957,0.050244318,19.8776099
4.243,0.999032935,0.043968118,22.72175778
4.244,0.999289473,0.037690183,26.51325629
4.245,0.99950656,0.031410759,31.82051595
4.246,0.999684189,0.025130095,39.78035784
4.247,0.999822352,0.01884844,53.04536436
4.248,0.999921044,0.01256604,79.57328271
4.249,0.999980261,0.006283144,159.1528487
4.25,1,2.82E-15,3.55E+14
4.251,0.999980261,-0.006283144,-159.1528487
4.252,0.999921044,-0.01256604,-79.57328271
4.253,0.999822352,-0.01884844,-53.04536436
4.254,0.999684189,-0.025130095,-39.78035784
4.255,0.99950656,-0.031410759,-31.82051595
4.256,0.999289473,-0.037690183,-26.51325629
4.257,0.999032935,-0.043968118,-22.72175778
4.258,0.998736957,-0.050244318,-19.8776099
4.259,0.99840155,-0.056518534,-17.66502899
4.26,0.998026728,-0.06279052,-15.89454484
4.261,0.997612506,-0.069060026,-14.4455855
4.262,0.9971589,-0.075326806,-13.23776965
4.263,0.996665928,-0.081590612,-12.21544868
4.264,0.996133609,-0.087851197,-11.33887355
4.265,0.995561965,-0.094108313,-10.57889499
4.266,0.994951017,-0.100361715,-9.913651022
4.267,0.99430079,-0.106611154,-9.326423648
4.268,0.993611311,-0.112856385,-8.804209985
4.269,0.992882605,-0.11909716,-8.336744586
4.27,0.992114701,-0.125333234,-7.915815088
4.271,0.991307631,-0.131564359,-7.534773383
4.272,0.990461426,-0.137790291,-7.188180102
4.273,0.989576119,-0.144010783,-6.871541846
4.274,0.988651745,-0.150225589,-6.581114113
4.275,0.987688341,-0.156434465,-6.313751515
4.276,0.986685944,-0.162637165,-6.066792563
4.277,0.985644595,-0.168833445,-5.837970059
4.278,0.984564335,-0.175023059,-5.625340685
4.279,0.983445205,-0.181205764,-5.427229164
4.28,0.982287251,-0.187381315,-5.242183581
4.281,0.981090517,-0.193549468,-5.068939364
4.282,0.979855052,-0.199709981,-4.906390005
4.283,0.978580904,-0.205862609,-4.753563118
4.284,0.977268124,-0.21200711,-4.609600706
4.285,0.975916762,-0.218143241,-4.473742829
4.286,0.974526873,-0.224270761,-4.34531398
4.287,0.973098511,-0.230389427,-4.223711674
4.288,0.971631733,-0.236498997,-4.108396844
4.289,0.970126596,-0.242599231,-3.998885707
4.29,0.968583161,-0.248689887,-3.894742855
4.291,0.967001488,-0.254770726,-3.795575356
4.292,0.965381639,-0.260841506,-3.701027695
4.293,0.963723678,-0.266901989,-3.610777427
4.294,0.962027672,-0.272951936,-3.524531415
4.295,0.960293686,-0.278991106,-3.442022577
4.296,0.958521789,-0.285019262,-3.36300705
4.297,0.956712052,-0.291036167,-3.287261724
4.298,0.954864545,-0.297041582,-3.214582079
4.299,0.952979342,-0.30303527,-3.144780285
4.3,0.951056516,-0.309016994,-3.077683537
4.301,0.949096145,-0.31498652,-3.013132581
4.302,0.947098305,-0.32094361,-2.950980409
4.303,0.945063075,-0.32688803,-2.891091106
4.304,0.942990536,-0.332819545,-2.833338821
4.305,0.940880769,-0.33873792,-2.777606854
4.306,0.938733858,-0.344642923,-2.723786837
4.307,0.936549887,-0.35053432,-2.671778005
4.308,0.934328942,-0.356411879,-2.621486539
4.309,0.932071112,-0.362275367,-2.572824978
4.31,0.929776486,-0.368124553,-2.525711689
4.311,0.927445153,-0.373959206,-2.48007039
4.312,0.925077207,-0.379779096,-2.435829717
4.313,0.92267274,-0.385583992,-2.392922835
4.314,0.920231847,-0.391373667,-2.351287083
4.315,0.917754626,-0.397147891,-2.310863654
4.316,0.915241173,-0.402906436,-2.271597303
4.317,0.912691587,-0.408649075,-2.23343608
4.318,0.910105971,-0.414375581,-2.196331088
4.319,0.907484425,-0.420085728,-2.160236264
4.32,0.904827052,-0.425779292,-2.125108173
4.321,0.902133959,-0.431456046,-2.090905826
4.322,0.899405252,-0.437115767,-2.057590506
4.323,0.896641037,-0.442758231,-2.025125619
4.324,0.893841424,-0.448383216,-1.993476544
4.325,0.891006524,-0.4539905,-1.962610506
4.326,0.888136449,-0.459579861,-1.932496449
4.327,0.885231311,-0.465151078,-1.903104933
4.328,0.882291226,-0.470703932,-1.874408022
4.329,0.87931631,-0.476238204,-1.846379193
4.33,0.87630668,-0.481753674,-1.818993247
4.331,0.873262455,-0.487250126,-1.792226228
4.332,0.870183755,-0.492727342,-1.766055344
4.333,0.867070701,-0.498185105,-1.740458901
4.334,0.863923417,-0.503623202,-1.715416237
4.335,0.860742027,-0.509041416,-1.690907656
4.336,0.857526656,-0.514439534,-1.666914379
4.337,0.854277432,-0.519817343,-1.643418489
4.338,0.850994482,-0.52517463,-1.620402878
4.339,0.847677936,-0.530511184,-1.597851207
4.34,0.844327926,-0.535826795,-1.57574786
4.341,0.840944582,-0.541121252,-1.554077906
4.342,0.83752804,-0.546394347,-1.53282706
4.343,0.834078434,-0.551645871,-1.51198165
4.344,0.830595899,-0.556875616,-1.491528583
4.345,0.827080574,-0.562083378,-1.471455316
4.346,0.823532598,-0.567268949,-1.451749825
4.347,0.819952109,-0.572432126,-1.432400581
4.348,0.816339251,-0.577572703,-1.413396523
4.349,0.812694164,-0.58269048,-1.394727034
4.35,0.809016994,-0.587785252,-1.37638192
4.351,0.805307886,-0.59285682,-1.35835139
4.352,0.801566985,-0.597904983,-1.340626032
4.353,0.79779444,-0.602929542,-1.323196799
4.354,0.793990399,-0.607930298,-1.30605499
4.355,0.790155012,-0.612907054,-1.289192232
4.356,0.786288432,-0.617859613,-1.272600467
4.357,0.782390811,-0.62278778,-1.256271936
4.358,0.778462302,-0.627691361,-1.240199164
4.359,0.77450306,-0.632570162,-1.22437495
4.36,0.770513243,-0.63742399,-1.20879235
4.361,0.766493007,-0.642252653,-1.193444672
4.362,0.762442511,-0.647055962,-1.178325456
4.363,0.758361915,-0.651833725,-1.163428472
4.364,0.754251381,-0.656585756,-1.148747706
4.365,0.75011107,-0.661311865,-1.134277349
4.366,0.745941145,-0.666011867,-1.120011792
4.367,0.741741773,-0.670685577,-1.105945615
4.368,0.737513117,-0.675332808,-1.09207358
4.369,0.733255346,-0.679953379,-1.078390621
4.37,0.728968627,-0.684547106,-1.06489184
4.371,0.72465313,-0.689113808,-1.0515725
4.372,0.720309025,-0.693653306,-1.038428014
4.373,0.715936483,-0.698165419,-1.025453945
4.374,0.711535677,-0.70264997,-1.012645994
4.375,0.707106781,-0.707106781,-1
4.376,0.70264997,-0.711535677,-0.98751193
4.377,0.698165419,-0.715936483,-0.975177876
4.378,0.693653306,-0.720309025,-0.962994051
4.379,0.689113808,-0.72465313,-0.950956782
4.38,0.684547106,-0.728968627,-0.939062506
4.381,0.679953379,-0.733255346,-0.927307768
4.382,0.675332808,-0.737513117,-0.915689216
4.383,0.670685577,-0.741741773,-0.904203594
4.384,0.666011867,-0.745941145,-0.892847742
4.385,0.661311865,-0.75011107,-0.881618592
4.386,0.656585756,-0.754251381,-0.870513164
4.387,0.651833725,-0.758361915,-0.85952856
4.388,0.647055962,-0.762442511,-0.848661968
4.389,0.642252653,-0.766493007,-0.83791065
4.39,0.63742399,-0.770513243,-0.827271946
4.391,0.632570162,-0.77450306,-0.81674327
4.392,0.627691361,-0.778462302,-0.806322105
4.393,0.62278778,-0.782390811,-0.796006001
4.394,0.617859613,-0.786288432,-0.785792577
4.395,0.612907054,-0.790155012,-0.775679511
4.396,0.607930298,-0.793990399,-0.765664545
4.397,0.602929542,-0.79779444,-0.75574548
4.398,0.597904983,-0.801566985,-0.745920172
4.399,0.59285682,-0.805307886,-0.736186533
4.4,0.587785252,-0.809016994,-0.726542528
4.401,0.58269048,-0.812694164,-0.716986174
4.402,0.577572703,-0.816339251,-0.707515537
4.403,0.572432126,-0.819952109,-0.698128731
4.404,0.567268949,-0.823532598,-0.688823916
4.405,0.562083378,-0.827080574,-0.679599298
4.406,0.556875616,-0.830595899,-0.670453125
4.407,0.551645871,-0.834078434,-0.661383688
4.408,0.546394347,-0.83752804,-0.652389318
4.409,0.541121252,-0.840944582,-0.643468385
4.41,0.535826795,-0.844327926,-0.634619298
4.411,0.530511184,-0.847677936,-0.625840501
4.412,0.52517463,-0.850994482,-0.617130476
4.413,0.519817343,-0.854277432,-0.608487739
4.414,0.514439534,-0.857526656,-0.599910837
4.415,0.509041416,-0.860742027,-0.591398351
4.416,0.503623202,-0.863923417,-0.582948895
4.417,0.498185105,-0.867070701,-0.574561111
4.418,0.492727342,-0.870183755,-0.566233671
4.419,0.487250126,-0.873262455,-0.557965275
4.42,0.481753674,-0.87630668,-0.549754652
4.421,0.476238204,-0.87931631,-0.541600557
4.422,0.470703932,-0.882291226,-0.533501771
4.423,0.465151078,-0.885231311,-0.5254571
4.424,0.459579861,-0.888136449,-0.517465375
4.425,0.4539905,-0.891006524,-0.509525449
4.426,0.448383216,-0.893841424,-0.501636201
4.427,0.442758231,-0.896641037,-0.493796528
4.428,0.437115767,-0.899405252,-0.486005353
4.429,0.431456046,-0.902133959,-0.478261616
4.43,0.425779292,-0.904827052,-0.470564281
4.431,0.420085728,-0.907484425,-0.462912329
4.432,0.414375581,-0.910105971,-0.45530476
4.433,0.408649075,-0.912691587,-0.447740595
